occurrence_id,occurrence_location,ship_craft_type_l1,flag_state,gt_gross_tonnage,loa_length_overall_in_metres,port_of_accident_l1_occ,injury_type_l1,deaths_crew,injury_type_l1,short_description_occ,weather,loss_of_vessel_damage,date
9ffe71e8-cb90-ed11-aad1-0022481b5519,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Chemical tanker pilot ladder construction did not meet current SOLAS standards,Unknown,,2023-01-01
c6b93301-b4ab-ed11-83ff-0022481b5a3b,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,Passenger ship's crew member injured themselves while holding the door.,Clear,No damage,2023-01-01
690be62b-a0b6-ed11-b597-0022481b5a3b,"Internal waters -> Channel, river",Service ship,UNITED KINGDOM,4900.0,100.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",A pilot was disembarking from a dredger onto a pilot vessel when they lost their footing and fell resulting in a knee injury.,Overcast,No damage,2023-02-01
d75aae6b-05d2-ed11-a7c6-002248c8714f,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Bone fractures,Cruise ship passenger fractured their arm after a fall exiting the theatre.,Overcast,No damage,2023-03-01
3f4617e2-cefe-ed11-8f6c-002248c8714f,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,4.9,,Multiple injuries,1,Multiple injuries,PW user was declared deceased after falling off the craft.,Clear,No damage,2023-05-01
bd9380e9-ba09-ee11-8f6e-002248c87a1d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Dredger suffered steering gear failure resulting in no further damages.,Unknown,,2023-06-01
7a342cb2-0062-ee11-8df0-002248c878ca,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,220.0,45.0,UNITED KINGDOM,Drowning and asphyxiation,1,Drowning and asphyxiation,"See MAIB investigation report, when available",Overcast,No damage,2023-10-01
53e26759-4a67-ee11-9ae7-002248c87a40,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,100.0,23.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A charity tall ship volunteer fell from a hight and sustained a head injury.,Rain,No damage,2023-10-01
2b0d17c0-f37e-ee11-8179-002248c87a1d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tanker used an unsafely weighted heaving line.,Unknown,,2023-11-01
12a82532-3f1f-ef11-840a-000d3a0ce9a2,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel experience an engine failure resulting in being towed,Rain,,2024-05-01
f0439336-f04f-ef11-a316-6045bd0b320a,Coastal waters <= 12 nm,,,,,,,0,,A sailing yacht experienced a fire that was quickly extinguished by crew,Rain,,2024-07-01
c30a8443-245a-ef11-bfe3-002248c7bf34,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Ro-cargo vessel made contact with jetty and was holed above the waterline,Clear,,2024-08-01
62aa2e96-22ab-ef11-b8e8-002248c7c668,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A passenger vessel experienced a loss of hydraulic oil.,Unknown,,2024-11-01
ab033506-38c1-ef11-b8e8-000d3a86e2d0,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2024-12-01
d9408971-7dac-ed11-83ff-0022481b5ce8,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,35000.0,180.0,NETHERLANDS,Bone fractures,0,Bone fractures,Passenger ship's contractor got injured while removing a valve from a generator.,Unknown,No damage,2023-02-01
9ed943cc-71cd-ed11-a7c6-002248c87a1d,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,A cruise ship passenger slipped whilst taking a shower and sustained an ankle fracture.,Clear,No damage,2023-03-01
b37c83bb-fcf2-ed11-8848-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Container ship's pilot ladder did not conform to SOLAS regulations.,Clear,,2023-05-01
a42263eb-850b-ee11-8f6e-002248c87a58,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel was tasked to assist another vessel when the crew members fell overboard.,Clear,,2023-06-01
9bbf1a71-b336-ee11-bdf4-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Cargo vessel's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-08-01
4900c76f-ce4b-ee11-be6f-002248c87a58,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,UNITED STATES - US,Bone fractures,0,Bone fractures,Cruise ship's passenger tripped on their bag straps and sustained a fracture.,Overcast,No damage,2023-09-01
0042a01e-ed7e-ee11-8179-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,A ro-pax vessel had an inadequate pilot ladder arrangement.,Unknown,,2023-11-01
17d3a8d8-37e5-ee11-904d-002248c8714f,Internal waters -> Port area,Cargo ship,ISLE OF MAN,2900.0,89.0,UNITED KINGDOM,Traumatic amputations (Loss of body parts),0,Traumatic amputations (Loss of body parts),A general cargo vessel crew member suffered a crush injury.,Clear,No damage,2024-03-01
140e375e-b1fc-ee11-9f8a-002248c8714f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Dangerously weighted heaving line,Unknown,,2024-04-01
ee6bcf45-8101-ef11-9f89-6045bd0b9f87,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A survey vessel was swamped from a wave going over the bow,Unknown,,2024-04-01
9e498452-1818-ef11-840a-6045bd0d5f99,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,16.0,12.0,,Drowning and asphyxiation,1,Drowning and asphyxiation,"See MAIB investigation report, when available",Rain,No damage,2024-05-01
04e489ee-c827-ef11-840a-000d3a874a0a,Coastal waters <= 12 nm,,,,,,,0,,A container ship had an inadequate pilot ladder arrangement.,Unknown,,2024-06-01
d2915811-3a2a-ef11-8409-000d3a874a0a,Open sea -> Within EEZ,,,,,,,0,,A bare boat charter sailing vessel got into difficulties and was rescued.,Unknown,,2024-06-01
fde7e94b-b271-ef11-a670-002248c7d11f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2024-09-01
de316f2d-8e8b-ef11-8a6a-00224800ae17,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,A cruise ship passenger fell resulting in a fractured knee,Fog,No damage,2024-10-01
db75da57-f8bb-ed11-83fe-0022481b9929,Coastal waters <= 12 nm,,,,,,,0,,Investigated by another state,Overcast,,2023-03-01
cdea6cb4-e3e8-ed11-8847-002248c87217,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,100000.0,280.0,PAPUA NEW GUINEA,Bone fractures,0,Bone fractures,Cruise ship passenger fell over backwards resulting in a fractured wrist.,Clear,No damage,2023-04-01
a428c846-83f4-ed11-8848-002248c87a4c,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo's pilot ladder did not conform to SOLAS regulations.,Clear,,2023-05-01
28bb5090-bc15-ee11-9cbe-002248c87217,Open sea -> Within EEZ,,,,,,,0,,Fishing vessel suffered a main engine failure.,Overcast,,2023-06-01
dcb96a74-187e-ee11-8179-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An offshore supply vessel sustained damage to the bulwark and deck bits whilst berthing.,Clear,,2023-11-01
9b197d02-02e6-ee11-904d-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,Container ship's pilot ladder did not conform to SOLAS regulations,Unknown,,2024-03-01
daca4698-686b-ef11-a670-6045bd0ce93b,Coastal waters <= 12 nm,,,,,,,0,,Fishing vessel grounded on rocks resulting in crew member being rescued by CRT.,Unknown,,2024-09-01
aac95d2c-1395-ef11-8a69-6045bd0cb55a,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,AUSTRALIA,Bone fractures,0,Bone fractures,A cruise ship passenger tripped and fell resulting in a fractured elbow,Overcast,No damage,2024-10-01
ae16ef41-d1b6-ef11-b8e8-002248c7c668,Coastal waters <= 12 nm,,,,,,,0,,A cargo vessel experienced a blackout whilst on approach to a port,Rain,,2024-12-01
84ae5e88-778b-ed11-81ad-0022481b5e4e,Coastal waters <= 12 nm,,,,,,,0,,Fishing vessel towed by lifeboat after fouling their propeller on gear,Unknown,,2023-01-01
28a59375-eca2-ed11-aad1-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,180000.0,340.0,BARBADOS,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",Cruise ship crewmember suffered a foot injury having been struck by a baggage trolley.,Clear,No damage,2023-01-01
7785c3a1-adcc-ed11-a7c6-002248c87a1d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A LPG tanker parted an aft breast-line whilst unmooring.,Clear,,2023-03-01
8643cd22-7300-ee11-8f6c-002248c87a1d,Coastal waters <= 12 nm,,,,,,,0,,Single handed fishing vessel was towed by lifeboat which had rope wrapped around propeller.,Unknown,,2023-06-01
31059ef3-101c-ee11-8f6d-002248c878ca,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,0,Drowning and asphyxiation,Sailing vessel crew member fell overboard,Unknown,No damage,2023-07-01
00ee6966-d678-ee11-8179-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Ro-cargo vessel  parted a line whilst berthed,Unknown,,2023-10-01
c0cf4d19-8584-ee11-8179-002248c87a1d,Coastal waters <= 12 nm,,,,,,,0,,A stern trawler suffered steering failure and was drifting towards land.,Rain,,2023-11-01
a9f4029b-e6ab-ee11-be37-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A pilot vessel made contact with the quay whilst alongside.,Unknown,,2024-01-01
de95c7a9-92bb-ee11-a569-002248c87a58,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An inshore tug suffered a girting incident,Overcast,,2023-12-01
99122b07-b1c1-ee11-9079-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Ro-Ro cargo ships pilot ladder did not conform to SOLAS regulations,Unknown,,2024-01-01
68226f25-1acb-ee11-9079-002248c878ca,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,42.0,17.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A search and rescue vessel crew member caught their hand in a rope resulting in a minor hand injury,Overcast,No damage,2024-02-01
8d4244a7-32da-ee11-904c-6045bd0b9f87,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,A cruise ship passenger had a fall and fractured their femur.,Clear,No damage,2024-03-01
8d8f61da-79e7-ee11-904d-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,A service vessel suffered a windlass failure resulting in starboard anchor and cable dropping into the sea,Overcast,,2024-03-01
4ee295af-1832-ef11-8e4e-6045bd0b033c,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,77000.0,260.0,,Bone fractures,0,Bone fractures,A cruise ship passenger lost balance and fell resulting in a fractured wrist,Clear,No damage,2024-06-01
5b26da8c-a6bb-ef11-b8e8-6045bd0c57c5,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug collided with a mooring dolphin resulting in damage,Clear,,2024-12-01
9e6e5301-8cd3-ed11-a7c6-002248c8796d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Research vessel made contact with a pier wall after slipping from a hoist into the water.,Clear,,2023-04-01
5f09d5db-8ae9-ed11-8847-002248c87a4c,Open sea -> Within EEZ,,,,,,,0,,Fishing vessel fouled its prop and were towed by sister vessel.,Unknown,,2023-05-01
406af4d7-c91f-ee11-9966-002248c87a4c,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",Cruise ship's passenger rolled out of bed and struck their neck on the chair.,Rain,No damage,2023-07-01
b7385e1f-8a24-ee11-9965-002248c87217,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Bone fractures,Cruise ship passenger fell in the cabin resulting in a fractured hand.,Clear,No damage,2023-07-01
0ee6fbcc-1353-ee11-be6f-002248c878ca,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,8.9,,Shock,0,Shock,A pleasure sailing yacht ran aground and sank whilst attempting to tow it to safety.,Clear,Loss of ship -> Actual loss,2023-09-01
949522fb-a157-ee11-be6f-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo's crew member lost steering but no damages were sustained.,Unknown,,2023-09-01
e9c2c973-617a-ee11-8179-002248c87217,Coastal waters <= 12 nm,,,,,,,0,,Cargo ship pilot Ladder was not rigged per current SOLAS regulations,Unknown,,2023-11-01
28b58a0e-df0d-ef11-9f89-000d3a871495,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A crew transfer vessel grounded,Clear,,2024-05-01
42e892af-e786-ef11-ac20-6045bd0c61bd,Coastal waters <= 12 nm,,,,,,,0,,A container ship's pilot ladder did not conform to SOLAS regulations,Unknown,,2024-10-01
c73863bf-eda7-ef11-b8e8-002248006bd7,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel collided with a berthed vessel during manoeuvring near the berth.,Unknown,,2024-11-01
b715adca-1fab-ef11-b8e8-002248c7c668,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Tanker ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2024-11-01
b9453402-bea7-ed11-aad1-6045bd0b12c1,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel was recovering onto its trailer when it made contact with a rock.,Clear,,2023-01-01
c9d793d2-72df-ed11-a7c6-002248c87a58,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-ro vessel made contact with an unprotected part of a pier resulting in damage,Clear,,2023-04-01
fc86de82-88ff-ed11-8f6c-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,Leisure fishing vessel's engines failed resulting in grounding and sinking. Vessel recovered the next day.,Unknown,,2023-05-01
d3cd2800-a606-ee11-8f6e-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,Fish farm vessel grounded resulting in no damages.,Clear,,2023-06-01
80e7fbd4-cb40-ee11-bdf3-002248c87a51,Coastal waters <= 12 nm,,,,,,,0,,A motor cruiser sank and the two crew were rescued.,Clear,,2023-08-01
1dfc393d-e147-ee11-be6f-002248c878ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Near miss between a fishing vessel and a chemical tanker resulting in no damages.,Unknown,,2023-08-01
226db352-1d4b-ee11-be6f-002248c87a51,Coastal waters <= 12 nm,,,,,,,0,,An inshore cargo vessel was caught on fish farm feeding pipes,Unknown,,2023-09-01
7c483a4b-1d73-ee11-8179-002248c87a51,Inland waters -> River,,,,,,,0,,Crude oil tanker's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-10-01
dbdd4266-1bc4-ee11-9079-002248c87217,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,3400.0,98.0,,Bone fractures,0,Bone fractures,A dredger's crew member was knocked over by a wave resulting in a fractured rib,Clear,No damage,2024-01-01
96ee01f3-aec5-ee11-9079-002248c87a1d,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,30000.0,200.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,Passenger ferry crew member tripped on lashing point on main deck resulting in soft tissue injury.,Clear,No damage,2024-02-01
f4a8ca00-1ecf-ee11-9079-002248c87217,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2024-02-01
982a101e-64e0-ee11-904c-6045bd0c124c,Coastal waters <= 12 nm,,,,,,,0,,A fish farm work vessel grounded.,Unknown,,2024-03-01
ce61bece-5340-ef11-a316-6045bd0b057b,Coastal waters <= 12 nm,,,,,,,0,,Sailing vessel experienced engine fire with 5 POB.,Unknown,,2024-07-01
27fd4260-4b59-ef11-bfe3-002248c89c9c,Coastal waters <= 12 nm,,,,,,,0,,A service vessel had a near miss with diver under water.,Clear,,2024-08-01
a6f128f8-7c64-ef11-bfe2-6045bd0b3b38,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container vessel had an inadequate pilot ladder arrangement.,Unknown,,2024-08-01
1f9c9d69-0774-ef11-a671-6045bd0e2db0,Coastal waters <= 12 nm,,,,,,,0,,A rib struck a submerged object resulting in a sheared propeller and required towing,Overcast,,2024-09-01
d503e31a-a5c4-ed11-b597-002248c70152,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,110.0,26.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A tug crewmember sustained multiple fractures to the arm when the vessel was pushing a barge,Unknown,No damage,2023-03-01
b8342543-ce35-ee11-bdf4-002248c8714f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Not available Under Permanent Cooperation Framework (PCF),Clear,,2023-08-01
2116418a-a250-ee11-be6f-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cruise ship used a dangerously weighted heaving line during mooring operations.,Unknown,,2023-09-01
0bff2967-b150-ee11-be6f-002248c87a51,Open sea -> Within EEZ,,,,,,,0,,A cruise ship experienced a black out due to power management system confusion.,Clear,,2023-09-01
f3e05224-8962-ee11-8df0-002248c8714f,Coastal waters <= 12 nm,,,,,,,0,,Capsized dinghy resulting in no injuries,Overcast,,2023-09-01
bb969e14-f78d-ee11-be36-002248c87a40,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo vessel's pilot ladder did not conform to SOLAS regulations.,Unknown,,2023-11-01
7521c0ea-60a5-ee11-be37-002248c8714f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Chemical tanker's aft springs dropped below the water surface resulting in a possible fouled propeller.,Unknown,,2023-12-01
c770883d-7cf5-ee11-a1fe-000d3a0cdd52,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,Cruise ship's crew member broke a champagne bottle resulting in open wound to the finger.,Clear,No damage,2024-04-01
b1d28ccc-77f6-ee11-a1fe-002248c87005,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Bone fractures,A cruise ship passenger tripped and fell and fractured their wrist.,Overcast,No damage,2024-04-01
d797d692-ef06-ef11-9f8a-002248c87a4c,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Bunkering tanker's pilot ladder did not conform to SOLAS regulations.,Unknown,,2024-04-01
9921df2d-6a60-ef11-bfe4-0022481a50b0,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",A cruise ship dancer was injured during a performance.,Clear,No damage,2024-08-01
5e2c3c10-35b1-ed11-83ff-0022481b5ce8,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,0.0,,Bone fractures,0,Bone fractures,A launch boat collided with a rowing boat resulting in three people injured,Clear,Minor damage (less than material damage),2023-02-01
